GLOBALEVENTID,SQLDATE,ActionGeo_FullName,EventCode,GoldsteinScale,NumArticles,AvgTone,SOURCEURL,City,Date
1221061968.0,20250116.0,"Warsaw, (PL67), Poland",42.0,1.9,4,-6.83333333333333,,Warsaw,
1221061259.0,20250116.0,"Warsaw, (PL67), Poland",43.0,2.8,6,-6.83333333333333,,Warsaw,
1221055547.0,20250116.0,"Warsaw, (PL67), Poland",51.0,3.4,2,-1.21951219512195,,Warsaw,
1221055546.0,20250116.0,"Warsaw, (PL67), Poland",51.0,3.4,2,-1.21951219512195,,Warsaw,
1221055544.0,20250116.0,"Warsaw, (PL67), Poland",17.0,0.0,2,-1.21951219512195,,Warsaw,
1221053627.0,20250116.0,"Warsaw, (PL67), Poland",110.0,-2.0,4,0.0,,Warsaw,
1221037412.0,20250116.0,"Warsaw, (PL67), Poland",43.0,2.8,5,-0.80867219372652,,Warsaw,
1221037196.0,20250116.0,"Warsaw, (PL67), Poland",40.0,1.0,3,1.13960113960113,,Warsaw,
1221037184.0,20250116.0,"Warsaw, (PL67), Poland",40.0,1.0,3,1.13960113960113,,Warsaw,
1221036615.0,20250116.0,"Warsaw, (PL67), Poland",46.0,7.0,2,1.77824267782426,,Warsaw,
1221036467.0,20250116.0,"Warsaw, (PL67), Poland",36.0,4.0,3,1.13960113960113,,Warsaw,
1221035775.0,20250116.0,"Warsaw, (PL67), Poland",13.0,0.4,4,1.65926351900692,,Warsaw,
1221029772.0,20250116.0,"Warsaw, (PL67), Poland",40.0,1.0,2,5.52546045503792,,Warsaw,
1221029770.0,20250116.0,"Warsaw, (PL67), Poland",40.0,1.0,4,5.52546045503792,,Warsaw,
1221029769.0,20250116.0,"Warsaw, (PL67), Poland",40.0,1.0,4,5.52546045503792,,Warsaw,
1221029768.0,20250116.0,"Warsaw, (PL67), Poland",40.0,1.0,4,5.52546045503792,,Warsaw,
1221029279.0,20250116.0,"Warsaw, (PL67), Poland",57.0,8.0,2,5.52546045503792,,Warsaw,
1221029278.0,20250116.0,"Warsaw, (PL67), Poland",51.0,3.4,2,5.52546045503792,,Warsaw,
1221029268.0,20250116.0,"Warsaw, (PL67), Poland",40.0,1.0,1,5.52546045503792,,Warsaw,
1221029259.0,20250116.0,"Warsaw, (PL67), Poland",42.0,1.9,4,5.52546045503792,,Warsaw,
1221029200.0,20250116.0,"Warsaw, (PL67), Poland",40.0,1.0,2,5.52546045503792,,Warsaw,
1221029199.0,20250116.0,"Warsaw, (PL67), Poland",40.0,1.0,2,5.52546045503792,,Warsaw,
1221028683.0,20250116.0,"Warsaw, (PL67), Poland",40.0,1.0,2,5.52546045503792,,Warsaw,
1221028458.0,20250116.0,"Warsaw, (PL67), Poland",43.0,2.8,4,5.52546045503792,,Warsaw,
1221022803.0,20250116.0,"Warsaw, (PL67), Poland",50.0,3.5,6,4.25531914893617,,Warsaw,
1221022331.0,20250116.0,"Warsaw, (PL67), Poland",10.0,0.0,2,4.25531914893617,,Warsaw,
1221022330.0,20250116.0,"Warsaw, (PL67), Poland",10.0,0.0,6,4.25531914893617,,Warsaw,
1221021635.0,20250116.0,"Warsaw, (PL67), Poland",46.0,7.0,2,5.39772727272727,,Warsaw,
1221021633.0,20250116.0,"Warsaw, (PL67), Poland",43.0,2.8,2,5.39772727272727,,Warsaw,
1221021162.0,20250116.0,"Warsaw, (PL67), Poland",42.0,1.9,2,5.39772727272727,,Warsaw,
1221021158.0,20250116.0,"Warsaw, (PL67), Poland",26.0,4.0,1,5.39772727272727,,Warsaw,
1221021157.0,20250116.0,"Warsaw, (PL67), Poland",51.0,3.4,4,5.39772727272727,,Warsaw,
1221021155.0,20250116.0,"Warsaw, (PL67), Poland",32.0,4.5,10,5.39772727272727,,Warsaw,
1221021153.0,20250116.0,"Warsaw, (PL67), Poland",26.0,4.0,2,5.39772727272727,,Warsaw,
1221020381.0,20250116.0,"Warsaw, (PL67), Poland",112.0,-2.0,1,-4.88549618320611,,Warsaw,
1221019757.0,20250116.0,"Warsaw, (PL67), Poland",42.0,1.9,2,5.39772727272727,,Warsaw,
1221011727.0,20250116.0,"Warsaw, (PL67), Poland",46.0,7.0,1,0.53431976983148,,Warsaw,
1221011711.0,20250116.0,"Warsaw, (PL67), Poland",57.0,8.0,2,0.53431976983148,,Warsaw,
1221011534.0,20250116.0,"Warsaw, (PL67), Poland",46.0,7.0,4,0.53431976983148,,Warsaw,
1221010954.0,20250116.0,"Warsaw, (PL67), Poland",57.0,8.0,2,0.53431976983148,,Warsaw,
1221008852.0,20250116.0,"Warsaw, (PL67), Poland",10.0,0.0,2,-7.31707317073171,,Warsaw,
1221004726.0,20250116.0,"Warsaw, (PL67), Poland",57.0,8.0,3,6.10687022900764,,Warsaw,
1221004715.0,20250116.0,"Warsaw, (PL67), Poland",57.0,8.0,2,6.10687022900764,,Warsaw,
1221004714.0,20250116.0,"Warsaw, (PL67), Poland",57.0,8.0,2,6.10687022900764,,Warsaw,
1221004696.0,20250116.0,"Warsaw, (PL67), Poland",12.0,-0.4,2,6.10687022900764,,Warsaw,
1220921385.0,20250116.0,"Warsaw, (PL67), Poland",57.0,8.0,6,-1.2582056892779,,Warsaw,
1220879371.0,20250116.0,"Warsaw, (PL67), Poland",43.0,2.8,1,3.98009950248756,,Warsaw,
1221003136.0,20250116.0,"Warsaw, (PL67), Poland",120.0,-4.0,2,-5.72687224669603,,Warsaw,
1221003057.0,20250116.0,"Warsaw, (PL67), Poland",43.0,2.8,2,-5.72687224669603,,Warsaw,
1221003056.0,20250116.0,"Warsaw, (PL67), Poland",10.0,0.0,4,-5.72687224669603,,Warsaw,
1221002496.0,20250116.0,"Warsaw, (PL67), Poland",57.0,8.0,1,-5.72687224669603,,Warsaw,
1220994665.0,20250116.0,"Warsaw, (PL67), Poland",42.0,1.9,2,-2.08540218470705,,Warsaw,
1220994664.0,20250116.0,"Warsaw, (PL67), Poland",110.0,-2.0,2,-2.08540218470705,,Warsaw,
1220994662.0,20250116.0,"Warsaw, (PL67), Poland",51.0,3.4,2,-2.08540218470705,,Warsaw,
1220994656.0,20250116.0,"Warsaw, (PL67), Poland",20.0,3.0,2,-2.08540218470705,,Warsaw,
1220994573.0,20250116.0,"Warsaw, (PL67), Poland",110.0,-2.0,2,-2.08540218470705,,Warsaw,
1220994571.0,20250116.0,"Warsaw, (PL67), Poland",10.0,0.0,2,-2.08540218470705,,Warsaw,
1220994469.0,20250116.0,"Warsaw, (PL67), Poland",112.0,-2.0,2,-2.08540218470705,,Warsaw,
1220994464.0,20250116.0,"Warsaw, (PL67), Poland",43.0,2.8,7,-1.34330229475833,,Warsaw,
1220994463.0,20250116.0,"Warsaw, (PL67), Poland",10.0,0.0,6,-2.08540218470705,,Warsaw,
1220898544.0,20250116.0,"Warsaw, (PL67), Poland",43.0,2.8,6,-0.66225165562914,,Warsaw,
1220994349.0,20250116.0,"Warsaw, (PL67), Poland",20.0,3.0,6,-2.08540218470705,,Warsaw,
1220991755.0,20250116.0,"Warsaw, (PL67), Poland",14.0,0.0,10,5.17241379310345,,Warsaw,
1220991748.0,20250116.0,"Warsaw, (PL67), Poland",50.0,3.5,5,5.17241379310345,,Warsaw,
1220986010.0,20250116.0,"Warsaw, (PL67), Poland",13.0,0.4,2,-8.59872611464968,,Warsaw,
1220975764.0,20250116.0,"Warsaw, (PL67), Poland",42.0,1.9,10,-5.02499129391513,,Warsaw,
1220975747.0,20250116.0,"Warsaw, (PL67), Poland",46.0,7.0,8,-0.74937552039967,,Warsaw,
1220975632.0,20250116.0,"Warsaw, (PL67), Poland",40.0,1.0,5,-0.74937552039967,,Warsaw,
1220975631.0,20250116.0,"Warsaw, (PL67), Poland",40.0,1.0,2,-0.74937552039967,,Warsaw,
1220975587.0,20250116.0,"Warsaw, (PL67), Poland",40.0,1.0,5,-0.74937552039967,,Warsaw,
1220975586.0,20250116.0,"Warsaw, (PL67), Poland",30.0,4.0,6,-0.74937552039967,,Warsaw,
1220975584.0,20250116.0,"Warsaw, (PL67), Poland",40.0,1.0,5,-0.74937552039967,,Warsaw,
1220975583.0,20250116.0,"Warsaw, (PL67), Poland",40.0,1.0,5,-0.74937552039967,,Warsaw,
1220975582.0,20250116.0,"Warsaw, (PL67), Poland",43.0,2.8,2,-0.74937552039967,,Warsaw,
1220975581.0,20250116.0,"Warsaw, (PL67), Poland",42.0,1.9,3,-0.74937552039967,,Warsaw,
1220975580.0,20250116.0,"Warsaw, (PL67), Poland",40.0,1.0,2,-0.74937552039967,,Warsaw,
1220975570.0,20250116.0,"Warsaw, (PL67), Poland",36.0,4.0,2,-0.74937552039967,,Warsaw,
1220975569.0,20250116.0,"Warsaw, (PL67), Poland",13.0,0.4,2,-0.74937552039967,,Warsaw,
1220975568.0,20250116.0,"Warsaw, (PL67), Poland",43.0,2.8,3,-0.74937552039967,,Warsaw,
1220975567.0,20250116.0,"Warsaw, (PL67), Poland",42.0,1.9,2,-0.74937552039967,,Warsaw,
1220975566.0,20250116.0,"Warsaw, (PL67), Poland",40.0,1.0,2,-0.74937552039967,,Warsaw,
1220975565.0,20250116.0,"Warsaw, (PL67), Poland",30.0,4.0,2,-0.74937552039967,,Warsaw,
1220975564.0,20250116.0,"Warsaw, (PL67), Poland",30.0,4.0,2,-0.74937552039967,,Warsaw,
1220975076.0,20250116.0,"Warsaw, (PL67), Poland",90.0,-2.0,4,-0.74937552039967,,Warsaw,
1220975074.0,20250116.0,"Warsaw, (PL67), Poland",10.0,0.0,4,-0.74937552039967,,Warsaw,
1220964216.0,20250116.0,"Warsaw, (PL67), Poland",42.0,1.9,1,6.19047619047619,,Warsaw,
1220964211.0,20250116.0,"Warsaw, (PL67), Poland",42.0,1.9,8,1.72257479601088,,Warsaw,
1220964210.0,20250116.0,"Warsaw, (PL67), Poland",90.0,-2.0,4,5.92924619240409,,Warsaw,
1220964209.0,20250116.0,"Warsaw, (PL67), Poland",841.0,7.0,14,5.92924619240409,,Warsaw,
1220964207.0,20250116.0,"Warsaw, (PL67), Poland",51.0,3.4,4,5.92924619240409,,Warsaw,
1220964206.0,20250116.0,"Warsaw, (PL67), Poland",50.0,3.5,1,6.19047619047619,,Warsaw,
1220964203.0,20250116.0,"Warsaw, (PL67), Poland",36.0,4.0,6,1.72257479601088,,Warsaw,
1220898543.0,20250116.0,"Warsaw, (PL67), Poland",43.0,2.8,8,-0.66225165562914,,Warsaw,
1220963920.0,20250116.0,"Warsaw, (PL67), Poland",43.0,2.8,2,1.72257479601088,,Warsaw,
1220963915.0,20250116.0,"Warsaw, (PL67), Poland",43.0,2.8,2,1.72257479601088,,Warsaw,
1220963805.0,20250116.0,"Warsaw, (PL67), Poland",42.0,1.9,2,1.72257479601088,,Warsaw,
1220963804.0,20250116.0,"Warsaw, (PL67), Poland",42.0,1.9,2,1.72257479601088,,Warsaw,
1220963803.0,20250116.0,"Warsaw, (PL67), Poland",42.0,1.9,6,1.72257479601088,,Warsaw,
1220963482.0,20250116.0,"Warsaw, (PL67), Poland",42.0,1.9,1,6.19047619047619,,Warsaw,
1220963481.0,20250116.0,"Warsaw, (PL67), Poland",20.0,3.0,2,1.72257479601088,,Warsaw,
1220963463.0,20250116.0,"Warsaw, (PL67), Poland",43.0,2.8,6,1.72257479601088,,Warsaw,
1220963443.0,20250116.0,"Warsaw, (PL67), Poland",42.0,1.9,1,6.19047619047619,,Warsaw,
1220963442.0,20250116.0,"Warsaw, (PL67), Poland",42.0,1.9,1,6.19047619047619,,Warsaw,
1220961499.0,20250116.0,"Warsaw, (PL67), Poland",46.0,7.0,2,-1.14068441064639,,Warsaw,
1220961296.0,20250116.0,"Warsaw, (PL67), Poland",42.0,1.9,16,-1.33399209486165,,Warsaw,
1220961295.0,20250116.0,"Warsaw, (PL67), Poland",46.0,7.0,19,1.52201638409618,,Warsaw,
1220961291.0,20250116.0,"Warsaw, (PL67), Poland",46.0,7.0,2,-1.14068441064639,,Warsaw,
1220961290.0,20250116.0,"Warsaw, (PL67), Poland",100.0,-5.0,2,-1.14068441064639,,Warsaw,
1220961289.0,20250116.0,"Warsaw, (PL67), Poland",100.0,-5.0,2,-1.14068441064639,,Warsaw,
1220961288.0,20250116.0,"Warsaw, (PL67), Poland",43.0,2.8,16,-1.33399209486165,,Warsaw,
1220961287.0,20250116.0,"Warsaw, (PL67), Poland",46.0,7.0,19,1.52201638409618,,Warsaw,
1220960414.0,20250116.0,"Warsaw, (PL67), Poland",46.0,7.0,2,-1.14068441064639,,Warsaw,
1220956002.0,20250116.0,"Warsaw, (PL67), Poland",120.0,-4.0,8,-7.49574105621805,,Warsaw,
1220956001.0,20250116.0,"Warsaw, (PL67), Poland",112.0,-2.0,2,-1.8348623853211,,Warsaw,
1220955994.0,20250116.0,"Warsaw, (PL67), Poland",42.0,1.9,3,-1.8348623853211,,Warsaw,
1220955575.0,20250116.0,"Warsaw, (PL67), Poland",42.0,1.9,5,-1.8348623853211,,Warsaw,
1220954712.0,20250116.0,"Warsaw, (PL67), Poland",112.0,-2.0,8,-1.8348623853211,,Warsaw,
1220954213.0,20250116.0,"Warsaw, (PL67), Poland",36.0,4.0,1,6.25,,Warsaw,
1220954204.0,20250116.0,"Warsaw, (PL67), Poland",36.0,4.0,1,6.25,,Warsaw,
1220954173.0,20250116.0,"Warsaw, (PL67), Poland",51.0,3.4,2,3.68421052631579,,Warsaw,
1220954171.0,20250116.0,"Warsaw, (PL67), Poland",50.0,3.5,2,3.68421052631579,,Warsaw,
1220954169.0,20250116.0,"Warsaw, (PL67), Poland",50.0,3.5,6,3.68421052631579,,Warsaw,
1220954166.0,20250116.0,"Warsaw, (PL67), Poland",40.0,1.0,7,-4.44145356662181,,Warsaw,
1220954144.0,20250116.0,"Warsaw, (PL67), Poland",42.0,1.9,2,3.68421052631579,,Warsaw,
1220953784.0,20250116.0,"Warsaw, (PL67), Poland",100.0,-5.0,2,3.68421052631579,,Warsaw,
1220953781.0,20250116.0,"Warsaw, (PL67), Poland",50.0,3.5,2,3.68421052631579,,Warsaw,
1220952847.0,20250116.0,"Warsaw, (PL67), Poland",43.0,2.8,2,3.68421052631579,,Warsaw,
1220952803.0,20250116.0,"Warsaw, (PL67), Poland",13.0,0.4,8,3.68421052631579,,Warsaw,
1220952802.0,20250116.0,"Warsaw, (PL67), Poland",13.0,0.4,2,3.68421052631579,,Warsaw,
1220950026.0,20250116.0,"Warsaw, (PL67), Poland",51.0,3.4,19,3.7805944055944,,Warsaw,
1220949582.0,20250116.0,"Warsaw, (PL67), Poland",10.0,0.0,4,2.16346153846154,,Warsaw,
1220944098.0,20250116.0,"Warsaw, (PL67), Poland",30.0,4.0,2,1.77133655394525,,Warsaw,
1220926179.0,20250116.0,"Warsaw, (PL67), Poland",40.0,1.0,3,-4.29338103756708,,Warsaw,
1220926178.0,20250116.0,"Warsaw, (PL67), Poland",10.0,0.0,1,-4.29338103756708,,Warsaw,
1220926042.0,20250116.0,"Warsaw, (PL67), Poland",10.0,0.0,8,-6.44605357610838,,Warsaw,
1220926041.0,20250116.0,"Warsaw, (PL67), Poland",10.0,0.0,2,-4.29338103756708,,Warsaw,
1220926039.0,20250116.0,"Warsaw, (PL67), Poland",10.0,0.0,4,-4.29338103756708,,Warsaw,
1220921728.0,20250116.0,"Warsaw, (PL67), Poland",43.0,2.8,7,-1.2582056892779,,Warsaw,
1220921724.0,20250116.0,"Warsaw, (PL67), Poland",71.0,7.4,5,-1.2582056892779,,Warsaw,
1220921723.0,20250116.0,"Warsaw, (PL67), Poland",46.0,7.0,5,-1.2582056892779,,Warsaw,
1220921711.0,20250116.0,"Warsaw, (PL67), Poland",120.0,-4.0,10,-1.2582056892779,,Warsaw,
1220921393.0,20250116.0,"Warsaw, (PL67), Poland",57.0,8.0,6,-1.2582056892779,,Warsaw,
1220921392.0,20250116.0,"Warsaw, (PL67), Poland",57.0,8.0,2,-1.2582056892779,,Warsaw,
1220921262.0,20250116.0,"Warsaw, (PL67), Poland",46.0,7.0,5,-1.2582056892779,,Warsaw,
1220921190.0,20250116.0,"Warsaw, (PL67), Poland",42.0,1.9,7,-1.2582056892779,,Warsaw,
1220921060.0,20250116.0,"Warsaw, (PL67), Poland",57.0,8.0,8,-1.2582056892779,,Warsaw,
1220921052.0,20250116.0,"Warsaw, (PL67), Poland",57.0,8.0,7,-1.2582056892779,,Warsaw,
1220920986.0,20250116.0,"Warsaw, (PL67), Poland",57.0,8.0,6,-1.2582056892779,,Warsaw,
1220920984.0,20250116.0,"Warsaw, (PL67), Poland",57.0,8.0,2,-1.2582056892779,,Warsaw,
1220920573.0,20250116.0,"Warsaw, (PL67), Poland",71.0,7.4,5,-1.2582056892779,,Warsaw,
1220920571.0,20250116.0,"Warsaw, (PL67), Poland",46.0,7.0,5,-1.2582056892779,,Warsaw,
1220917163.0,20250116.0,"Warsaw, (PL67), Poland",42.0,1.9,18,-1.54195279816875,,Warsaw,
1220916565.0,20250116.0,"Warsaw, (PL67), Poland",43.0,2.8,12,-1.54195279816875,,Warsaw,
1220915103.0,20250116.0,"Warsaw, (PL67), Poland",30.0,4.0,6,3.53697749196142,,Warsaw,
1220914962.0,20250116.0,"Warsaw, (PL67), Poland",43.0,2.8,6,3.53697749196142,,Warsaw,
1220904729.0,20250116.0,"Warsaw, (PL67), Poland",42.0,1.9,4,0.0,,Warsaw,
1220902387.0,20250116.0,"Warsaw, (PL67), Poland",46.0,7.0,1,-6.16302186878728,,Warsaw,
1220902386.0,20250116.0,"Warsaw, (PL67), Poland",40.0,1.0,1,-6.16302186878728,,Warsaw,
1220902385.0,20250116.0,"Warsaw, (PL67), Poland",40.0,1.0,1,-6.16302186878728,,Warsaw,
1220902342.0,20250116.0,"Warsaw, (PL67), Poland",46.0,7.0,1,-6.16302186878728,,Warsaw,
1220902340.0,20250116.0,"Warsaw, (PL67), Poland",40.0,1.0,1,-6.16302186878728,,Warsaw,
1220898798.0,20250116.0,"Warsaw, (PL67), Poland",42.0,1.9,6,-0.66225165562914,,Warsaw,
1220879374.0,20250116.0,"Warsaw, (PL67), Poland",51.0,3.4,2,2.81030444964871,,Warsaw,
1220879373.0,20250116.0,"Warsaw, (PL67), Poland",42.0,1.9,3,2.85133714924922,,Warsaw,
1221022236.0,20250116.0,"Warsaw, (PL67), Poland",15.0,0.0,6,4.25531914893617,,Warsaw,
1220879368.0,20250116.0,"Warsaw, (PL67), Poland",36.0,4.0,3,2.85133714924922,,Warsaw,
1220879366.0,20250116.0,"Warsaw, (PL67), Poland",36.0,4.0,2,3.98009950248756,,Warsaw,
1220879365.0,20250116.0,"Warsaw, (PL67), Poland",36.0,4.0,2,3.98009950248756,,Warsaw,
1220879364.0,20250116.0,"Warsaw, (PL67), Poland",51.0,3.4,8,2.81030444964871,,Warsaw,
1220879041.0,20250116.0,"Warsaw, (PL67), Poland",43.0,2.8,3,2.85133714924922,,Warsaw,
1220879040.0,20250116.0,"Warsaw, (PL67), Poland",42.0,1.9,12,-3.98381451126275,,Warsaw,
1220994350.0,20250116.0,"Warsaw, (PL67), Poland",42.0,1.9,7,-1.34330229475833,,Warsaw,
1220879038.0,20250116.0,"Warsaw, (PL67), Poland",42.0,1.9,6,1.46242599343833,,Warsaw,
1220879034.0,20250116.0,"Warsaw, (PL67), Poland",43.0,2.8,12,-3.98381451126275,,Warsaw,
1220879033.0,20250116.0,"Warsaw, (PL67), Poland",36.0,4.0,10,1.6723121097401,,Warsaw,
1220879032.0,20250116.0,"Warsaw, (PL67), Poland",43.0,2.8,3,3.98009950248756,,Warsaw,
1220879030.0,20250116.0,"Warsaw, (PL67), Poland",36.0,4.0,4,2.55985032104434,,Warsaw,
1220878995.0,20250116.0,"Warsaw, (PL67), Poland",36.0,4.0,2,3.98009950248756,,Warsaw,
1220878892.0,20250116.0,"Warsaw, (PL67), Poland",36.0,4.0,2,3.98009950248756,,Warsaw,
1220878757.0,20250116.0,"Warsaw, (PL67), Poland",43.0,2.8,6,1.46242599343833,,Warsaw,
1220878756.0,20250116.0,"Warsaw, (PL67), Poland",42.0,1.9,16,5.27953062909858,,Warsaw,
1220878533.0,20250116.0,"Warsaw, (PL67), Poland",36.0,4.0,2,3.98009950248756,,Warsaw,
1220873525.0,20250116.0,"Warsaw, (PL67), Poland",22.0,3.2,6,-5.60751390616184,,Warsaw,
1220873413.0,20250116.0,"Warsaw, (PL67), Poland",11.0,-0.1,2,-4.35025097601784,,Warsaw,
1220873336.0,20250116.0,"Warsaw, (PL67), Poland",20.0,3.0,1,-4.35025097601784,,Warsaw,
1220873330.0,20250116.0,"Warsaw, (PL67), Poland",13.0,0.4,2,-5.60751390616184,,Warsaw,
1220869238.0,20250116.0,"Warsaw, (PL67), Poland",40.0,1.0,42,-2.95273907363462,,Warsaw,
1220964193.0,20250116.0,"Warsaw, (PL67), Poland",42.0,1.9,4,5.92924619240409,,Warsaw,
1220869234.0,20250116.0,"Warsaw, (PL67), Poland",112.0,-2.0,16,-2.61849556970277,,Warsaw,
1220860019.0,20250116.0,"Warsaw, (PL67), Poland",112.0,-2.0,6,-7.92079207920792,,Warsaw,
1220860018.0,20250116.0,"Warsaw, (PL67), Poland",112.0,-2.0,60,-7.3672437352182,,Warsaw,
1220859689.0,20250116.0,"Warsaw, (PL67), Poland",111.0,-2.0,5,-0.51107325383305,,Warsaw,
1220859688.0,20250116.0,"Warsaw, (PL67), Poland",110.0,-2.0,5,-0.51107325383305,,Warsaw,
1220851488.0,20250116.0,"Warsaw, (PL67), Poland",42.0,1.9,24,2.96819235088781,,Warsaw,
1220851485.0,20250116.0,"Warsaw, (PL67), Poland",36.0,4.0,8,2.94146507398637,,Warsaw,
1220851481.0,20250116.0,"Warsaw, (PL67), Poland",42.0,1.9,10,4.6315509444001,,Warsaw,
1220851478.0,20250116.0,"Warsaw, (PL67), Poland",36.0,4.0,25,2.96819235088781,,Warsaw,
1220850636.0,20250116.0,"Warsaw, (PL67), Poland",173.0,-5.0,16,-5.82688034774745,,Warsaw,
1220850634.0,20250116.0,"Warsaw, (PL67), Poland",10.0,0.0,16,-5.82688034774745,,Warsaw,
1220850621.0,20250116.0,"Warsaw, (PL67), Poland",64.0,7.0,3,-9.43396226415097,,Warsaw,
1220850615.0,20250116.0,"Warsaw, (PL67), Poland",51.0,3.4,8,2.39760024716745,,Warsaw,
1220850429.0,20250116.0,"Warsaw, (PL67), Poland",36.0,4.0,2,2.94146507398637,,Warsaw,
1220849029.0,20250116.0,"Warsaw, (PL67), Poland",36.0,4.0,57,2.32355205385633,,Warsaw,
1220921726.0,20250116.0,"Warsaw, (PL67), Poland",57.0,8.0,6,-1.2582056892779,,Warsaw,
1220921058.0,20250116.0,"Warsaw, (PL67), Poland",57.0,8.0,6,-1.2582056892779,,Warsaw,
1220920975.0,20250116.0,"Warsaw, (PL67), Poland",57.0,8.0,6,-1.2582056892779,,Warsaw,
1221028816.0,20250116.0,"Warsaw, (PL67), Poland",100.0,-5.0,1,-0.601202404809611,,Warsaw,
1220956005.0,20250116.0,"Warsaw, (PL67), Poland",161.0,-4.0,10,-1.8348623853211,,Warsaw,
1220955999.0,20250116.0,"Warsaw, (PL67), Poland",100.0,-5.0,1,-1.8348623853211,,Warsaw,
1220955998.0,20250116.0,"Warsaw, (PL67), Poland",172.0,-5.0,5,-1.8348623853211,,Warsaw,
1220955997.0,20250116.0,"Warsaw, (PL67), Poland",43.0,2.8,5,-1.8348623853211,,Warsaw,
1220955995.0,20250116.0,"Warsaw, (PL67), Poland",100.0,-5.0,7,-7.49574105621805,,Warsaw,
1220921725.0,20250116.0,"Warsaw, (PL67), Poland",57.0,8.0,2,-1.2582056892779,,Warsaw,
1220921716.0,20250116.0,"Warsaw, (PL67), Poland",57.0,8.0,6,-1.2582056892779,,Warsaw,
1220921382.0,20250116.0,"Warsaw, (PL67), Poland",57.0,8.0,6,-1.2582056892779,,Warsaw,
1220921054.0,20250116.0,"Warsaw, (PL67), Poland",57.0,8.0,2,-1.2582056892779,,Warsaw,
1220920974.0,20250116.0,"Warsaw, (PL67), Poland",57.0,8.0,2,-1.2582056892779,,Warsaw,
1220921721.0,20250116.0,"Warsaw, (PL67), Poland",57.0,8.0,8,-1.2582056892779,,Warsaw,
1220921715.0,20250116.0,"Warsaw, (PL67), Poland",57.0,8.0,2,-1.2582056892779,,Warsaw,
1220954113.0,20250116.0,"Warsaw, (PL67), Poland",50.0,3.5,6,3.88349514563107,,Warsaw,
1220921384.0,20250116.0,"Warsaw, (PL67), Poland",57.0,8.0,2,-1.2582056892779,,Warsaw,
1220921381.0,20250116.0,"Warsaw, (PL67), Poland",57.0,8.0,2,-1.2582056892779,,Warsaw,
1220879039.0,20250116.0,"Warsaw, (PL67), Poland",36.0,4.0,16,1.6723121097401,,Warsaw,
1220920972.0,20250116.0,"Warsaw, (PL67), Poland",57.0,8.0,6,-1.2582056892779,,Warsaw,
1220920971.0,20250116.0,"Warsaw, (PL67), Poland",57.0,8.0,2,-1.2582056892779,,Warsaw,
1220879370.0,20250116.0,"Warsaw, (PL67), Poland",42.0,1.9,1,3.98009950248756,,Warsaw,
1220850637.0,20250116.0,"Warsaw, (PL67), Poland",173.0,-5.0,4,-5.82688034774745,,Warsaw,
1221029264.0,20250116.0,"Warsaw, (PL67), Poland",40.0,1.0,2,5.52546045503792,,Warsaw,
1221006127.0,20250116.0,"Warsaw, (PL67), Poland",57.0,8.0,1,6.10687022900764,,Warsaw,
1221005958.0,20250116.0,"Warsaw, (PL67), Poland",57.0,8.0,3,6.10687022900764,,Warsaw,
1220869236.0,20250116.0,"Warsaw, (PL67), Poland",40.0,1.0,100,-2.41361483970057,,Warsaw,
1220963919.0,20250116.0,"Warsaw, (PL67), Poland",20.0,3.0,4,0.486599637805605,,Warsaw,
1220917162.0,20250116.0,"Warsaw, (PL67), Poland",42.0,1.9,2,-1.13268608414239,,Warsaw,
1220947399.0,20250116.0,"Warsaw, (PL67), Poland",42.0,1.9,2,-0.89786756453423,,Warsaw,
1220946546.0,20250116.0,"Warsaw, (PL67), Poland",43.0,2.8,2,-0.89786756453423,,Warsaw,
1221069921.0,20250116.0,"Warsaw, (PL67), Poland",40.0,1.0,2,-0.24096385542168,,Warsaw,
1221069412.0,20250116.0,"Warsaw, (PL67), Poland",51.0,3.4,6,7.51445086705202,,Warsaw,
1221023227.0,20250116.0,"Warsaw, (PL67), Poland",15.0,0.0,2,4.25531914893617,,Warsaw,
1221022237.0,20250116.0,"Warsaw, (PL67), Poland",15.0,0.0,2,4.25531914893617,,Warsaw,
1220859686.0,20250116.0,"Warsaw, (PL67), Poland",110.0,-2.0,5,-0.51107325383305,,Warsaw,
1220921053.0,20250116.0,"Warsaw, (PL67), Poland",57.0,8.0,1,-1.2582056892779,,Warsaw,
1221005930.0,20250116.0,"Warsaw, (PL67), Poland",12.0,-0.4,1,6.10687022900764,,Warsaw,
1220994649.0,20250116.0,"Warsaw, (PL67), Poland",130.0,-4.4,3,-2.08540218470705,,Warsaw,
1220994648.0,20250116.0,"Warsaw, (PL67), Poland",110.0,-2.0,4,-2.08540218470705,,Warsaw,
1221005957.0,20250116.0,"Warsaw, (PL67), Poland",57.0,8.0,1,6.10687022900764,,Warsaw,
1220974974.0,20250116.0,"Warsaw, (PL67), Poland",13.0,0.4,8,-0.74937552039967,,Warsaw,
1220935275.0,20250116.0,"Warsaw, (PL67), Poland",130.0,-4.4,4,-7.99050632911392,,Warsaw,
1220963912.0,20250116.0,"Warsaw, (PL67), Poland",90.0,-2.0,1,6.19047619047619,,Warsaw,
1220963911.0,20250116.0,"Warsaw, (PL67), Poland",90.0,-2.0,7,5.92924619240409,,Warsaw,
1220963910.0,20250116.0,"Warsaw, (PL67), Poland",51.0,3.4,1,6.19047619047619,,Warsaw,
